Station_ID,Hour,Used Bikes
Bahnhalt Ellerbek,14,1.1764705882352942
Bahnhalt Ellerbek,15,1.411764705882353
Bahnhalt Ellerbek,16,1.1176470588235294
Bahnhalt Ellerbek,17,1.0
Bahnhalt Ellerbek,18,0.9411764705882353
Bahnhalt Ellerbek,19,1.0
Bahnhalt Ellerbek,20,0.8235294117647058
Bahnhalt Ellerbek,21,0.8235294117647058
Bahnhalt Ellerbek,22,0.8823529411764706
Bahnhalt Ellerbek,23,0.8823529411764706
Anleger Friedrichsort,0,0.5882352941176471
Anleger Friedrichsort,1,0.5882352941176471
Anleger Friedrichsort,2,0.7058823529411765
Anleger Friedrichsort,3,0.5882352941176471
Anleger Friedrichsort,4,0.7058823529411765
Anleger Friedrichsort,5,0.5294117647058824
Anleger Friedrichsort,6,0.7647058823529411
Anleger Friedrichsort,7,0.5294117647058824
Anleger Friedrichsort,8,0.7647058823529411
Anleger Friedrichsort,9,0.5882352941176471
Anleger Friedrichsort,10,0.7058823529411765
Anleger Friedrichsort,11,0.7058823529411765
Anleger Friedrichsort,12,0.5294117647058824
Anleger Friedrichsort,13,0.5882352941176471
Anleger Friedrichsort,14,0.6470588235294118
Anleger Friedrichsort,15,0.7058823529411765
Anleger Friedrichsort,16,0.5882352941176471
Anleger Friedrichsort,17,0.5882352941176471
Anleger Friedrichsort,18,0.5882352941176471
Anleger Friedrichsort,19,0.6470588235294118
Anleger Friedrichsort,20,0.5882352941176471
Anleger Friedrichsort,21,0.5294117647058824
Anleger Friedrichsort,22,0.5882352941176471
Anleger Friedrichsort,23,0.5294117647058824
Muthesius Kunsthochschule,0,1.1176470588235294
Muthesius Kunsthochschule,1,1.0588235294117647
Muthesius Kunsthochschule,2,1.2941176470588236
Muthesius Kunsthochschule,3,1.0588235294117647
Muthesius Kunsthochschule,4,1.411764705882353
Muthesius Kunsthochschule,5,1.1176470588235294
Muthesius Kunsthochschule,6,1.0588235294117647
Muthesius Kunsthochschule,7,1.411764705882353
Muthesius Kunsthochschule,8,1.588235294117647
Muthesius Kunsthochschule,9,1.5294117647058822
Muthesius Kunsthochschule,10,1.7647058823529411
Muthesius Kunsthochschule,11,2.0
Muthesius Kunsthochschule,12,1.5294117647058822
Muthesius Kunsthochschule,13,1.7058823529411764
Muthesius Kunsthochschule,14,1.7058823529411764
Muthesius Kunsthochschule,15,1.6470588235294117
Muthesius Kunsthochschule,16,1.6470588235294117
Muthesius Kunsthochschule,17,1.7058823529411764
Muthesius Kunsthochschule,18,1.6470588235294117
Muthesius Kunsthochschule,19,1.6470588235294117
Muthesius Kunsthochschule,20,1.3529411764705883
Muthesius Kunsthochschule,21,1.411764705882353
Muthesius Kunsthochschule,22,1.5294117647058822
Muthesius Kunsthochschule,23,1.3529411764705883
Alter Markt,0,1.0
Alter Markt,1,1.1764705882352942
Alter Markt,2,1.1764705882352942
Alter Markt,3,1.0
Alter Markt,4,1.411764705882353
Alter Markt,5,1.6470588235294117
Alter Markt,6,1.8823529411764706
Alter Markt,7,2.235294117647059
Alter Markt,8,3.0588235294117645
Alter Markt,9,2.2941176470588234
Alter Markt,10,2.6470588235294117
Alter Markt,11,3.5294117647058822
Alter Markt,12,3.0
Alter Markt,13,2.9411764705882355
Alter Markt,14,3.1176470588235294
Alter Markt,15,4.176470588235294
Alter Markt,16,3.8823529411764706
Alter Markt,17,3.0588235294117645
Alter Markt,18,2.1176470588235294
Alter Markt,19,1.7058823529411764
Alter Markt,20,1.7058823529411764
Alter Markt,21,1.6470588235294117
Alter Markt,22,1.3529411764705883
Alter Markt,23,1.1764705882352942
Rathaus Altenholz,0,0.47058823529411764
Rathaus Altenholz,1,0.5294117647058824
Rathaus Altenholz,2,0.6470588235294118
Rathaus Altenholz,3,0.47058823529411764
Rathaus Altenholz,4,0.5294117647058824
Rathaus Altenholz,5,0.4117647058823529
Rathaus Altenholz,6,0.35294117647058826
Rathaus Altenholz,7,0.35294117647058826
Rathaus Altenholz,8,0.4117647058823529
Rathaus Altenholz,9,0.47058823529411764
Rathaus Altenholz,10,0.47058823529411764
Rathaus Altenholz,11,0.47058823529411764
Rathaus Altenholz,12,0.47058823529411764
Rathaus Altenholz,13,0.47058823529411764
Rathaus Altenholz,14,0.4117647058823529
Rathaus Altenholz,15,0.47058823529411764
Rathaus Altenholz,16,0.4117647058823529
Rathaus Altenholz,17,0.4117647058823529
Rathaus Altenholz,18,0.4117647058823529
Rathaus Altenholz,19,0.4117647058823529
Rathaus Altenholz,20,0.47058823529411764
Rathaus Altenholz,21,0.5294117647058824
Rathaus Altenholz,22,0.5294117647058824
Rathaus Altenholz,23,0.5294117647058824
KiTa Fußsteigkoppel,0,1.0588235294117647
KiTa Fußsteigkoppel,1,0.9411764705882353
KiTa Fußsteigkoppel,2,1.1764705882352942
KiTa Fußsteigkoppel,3,0.9411764705882353
KiTa Fußsteigkoppel,4,1.2941176470588236
KiTa Fußsteigkoppel,5,1.0
KiTa Fußsteigkoppel,6,1.0
KiTa Fußsteigkoppel,7,1.0
KiTa Fußsteigkoppel,8,1.0588235294117647
KiTa Fußsteigkoppel,9,1.0
KiTa Fußsteigkoppel,10,1.0
KiTa Fußsteigkoppel,11,1.411764705882353
KiTa Fußsteigkoppel,12,1.5294117647058822
KiTa Fußsteigkoppel,13,1.2352941176470589
KiTa Fußsteigkoppel,14,1.411764705882353
KiTa Fußsteigkoppel,15,1.7058823529411764
KiTa Fußsteigkoppel,16,1.1176470588235294
KiTa Fußsteigkoppel,17,1.0588235294117647
KiTa Fußsteigkoppel,18,1.1764705882352942
KiTa Fußsteigkoppel,19,1.0588235294117647
KiTa Fußsteigkoppel,20,1.0
KiTa Fußsteigkoppel,21,1.0588235294117647
KiTa Fußsteigkoppel,22,1.0
KiTa Fußsteigkoppel,23,0.9411764705882353
Kronshagen Bahnhof,0,0.8823529411764706
Kronshagen Bahnhof,1,0.8823529411764706
Kronshagen Bahnhof,2,1.0588235294117647
Kronshagen Bahnhof,3,0.8235294117647058
Kronshagen Bahnhof,4,1.0
Kronshagen Bahnhof,5,0.7647058823529411
Kronshagen Bahnhof,6,1.0
Kronshagen Bahnhof,7,0.7058823529411765
Kronshagen Bahnhof,8,0.7647058823529411
Kronshagen Bahnhof,9,0.8235294117647058
Kronshagen Bahnhof,10,0.9411764705882353
Kronshagen Bahnhof,11,0.8823529411764706
Kronshagen Bahnhof,12,1.0
Kronshagen Bahnhof,13,1.0588235294117647
Kronshagen Bahnhof,14,0.8823529411764706
Kronshagen Bahnhof,15,0.8823529411764706
Kronshagen Bahnhof,16,1.1176470588235294
Kronshagen Bahnhof,17,0.8823529411764706
Kronshagen Bahnhof,18,0.8235294117647058
Kronshagen Bahnhof,19,0.8823529411764706
Kronshagen Bahnhof,20,0.8235294117647058
Kronshagen Bahnhof,21,0.7647058823529411
Kronshagen Bahnhof,22,0.7647058823529411
Kronshagen Bahnhof,23,0.8235294117647058
Andreas-Gayk-Straße,0,1.1764705882352942
Andreas-Gayk-Straße,1,1.1764705882352942
Andreas-Gayk-Straße,2,1.4705882352941178
Andreas-Gayk-Straße,3,1.3529411764705883
Andreas-Gayk-Straße,4,1.411764705882353
Andreas-Gayk-Straße,5,1.1176470588235294
Andreas-Gayk-Straße,6,0.9411764705882353
Andreas-Gayk-Straße,7,1.588235294117647
Andreas-Gayk-Straße,8,1.4705882352941178
Andreas-Gayk-Straße,9,1.4705882352941178
Andreas-Gayk-Straße,10,1.5294117647058822
Andreas-Gayk-Straße,11,1.7058823529411764
Andreas-Gayk-Straße,12,1.7647058823529411
Andreas-Gayk-Straße,13,2.1176470588235294
Andreas-Gayk-Straße,14,2.1176470588235294
Andreas-Gayk-Straße,15,2.1176470588235294
Andreas-Gayk-Straße,16,2.6470588235294117
Andreas-Gayk-Straße,17,1.7647058823529411
Andreas-Gayk-Straße,18,1.8823529411764706
Andreas-Gayk-Straße,19,1.1764705882352942
Andreas-Gayk-Straße,20,1.3529411764705883
Andreas-Gayk-Straße,21,1.0588235294117647
Andreas-Gayk-Straße,22,0.9411764705882353
Andreas-Gayk-Straße,23,1.0588235294117647
Blücherplatz,0,1.6470588235294117
Blücherplatz,1,1.2352941176470589
Blücherplatz,2,1.6470588235294117
Blücherplatz,3,1.1764705882352942
Blücherplatz,4,1.3529411764705883
Blücherplatz,5,1.588235294117647
Blücherplatz,6,1.8235294117647058
Blücherplatz,7,2.823529411764706
Blücherplatz,8,2.5294117647058822
Blücherplatz,9,1.8235294117647058
Blücherplatz,10,2.0
Blücherplatz,11,2.1176470588235294
Blücherplatz,12,2.764705882352941
Blücherplatz,13,2.7058823529411766
Blücherplatz,14,2.764705882352941
Blücherplatz,15,4.529411764705882
Blücherplatz,16,3.764705882352941
Blücherplatz,17,3.411764705882353
Blücherplatz,18,3.176470588235294
Blücherplatz,19,2.2941176470588234
Blücherplatz,20,2.176470588235294
Blücherplatz,21,2.3529411764705883
Blücherplatz,22,1.8823529411764706
Blücherplatz,23,2.0
Provinzial Sophienblatt,0,1.0588235294117647
Provinzial Sophienblatt,1,1.0
Provinzial Sophienblatt,2,1.1764705882352942
Provinzial Sophienblatt,3,1.1176470588235294
Provinzial Sophienblatt,4,1.2941176470588236
Provinzial Sophienblatt,5,0.9411764705882353
Provinzial Sophienblatt,6,1.7058823529411764
Provinzial Sophienblatt,7,1.411764705882353
Provinzial Sophienblatt,8,1.2941176470588236
Provinzial Sophienblatt,9,1.5294117647058822
Provinzial Sophienblatt,10,1.7647058823529411
Provinzial Sophienblatt,11,1.8235294117647058
Provinzial Sophienblatt,12,1.588235294117647
Provinzial Sophienblatt,13,2.5294117647058822
Provinzial Sophienblatt,14,1.8235294117647058
Provinzial Sophienblatt,15,2.3529411764705883
Provinzial Sophienblatt,16,1.9411764705882353
Provinzial Sophienblatt,17,1.4705882352941178
Provinzial Sophienblatt,18,1.7058823529411764
Provinzial Sophienblatt,19,1.588235294117647
Provinzial Sophienblatt,20,1.3529411764705883
Provinzial Sophienblatt,21,1.1764705882352942
Provinzial Sophienblatt,22,1.0
Provinzial Sophienblatt,23,1.0588235294117647
KVG Betriebshof Diedrichstraße,0,0.9411764705882353
KVG Betriebshof Diedrichstraße,1,1.0
KVG Betriebshof Diedrichstraße,2,1.0588235294117647
KVG Betriebshof Diedrichstraße,3,1.411764705882353
KVG Betriebshof Diedrichstraße,4,1.7058823529411764
KVG Betriebshof Diedrichstraße,5,1.1176470588235294
KVG Betriebshof Diedrichstraße,6,0.8235294117647058
KVG Betriebshof Diedrichstraße,7,1.2941176470588236
KVG Betriebshof Diedrichstraße,8,0.8823529411764706
KVG Betriebshof Diedrichstraße,9,1.3529411764705883
KVG Betriebshof Diedrichstraße,10,1.3529411764705883
KVG Betriebshof Diedrichstraße,11,1.588235294117647
KVG Betriebshof Diedrichstraße,12,1.7647058823529411
KVG Betriebshof Diedrichstraße,13,1.588235294117647
KVG Betriebshof Diedrichstraße,14,1.411764705882353
KVG Betriebshof Diedrichstraße,15,1.7647058823529411
KVG Betriebshof Diedrichstraße,16,1.5294117647058822
KVG Betriebshof Diedrichstraße,17,1.7058823529411764
KVG Betriebshof Diedrichstraße,18,1.3529411764705883
KVG Betriebshof Diedrichstraße,19,1.3529411764705883
KVG Betriebshof Diedrichstraße,20,1.1764705882352942
KVG Betriebshof Diedrichstraße,21,0.8823529411764706
KVG Betriebshof Diedrichstraße,22,0.9411764705882353
KVG Betriebshof Diedrichstraße,23,1.2352941176470589
Wellingdorf Stadtteilzentrum,0,1.0588235294117647
Wellingdorf Stadtteilzentrum,1,0.9411764705882353
Wellingdorf Stadtteilzentrum,2,1.1764705882352942
Wellingdorf Stadtteilzentrum,3,0.9411764705882353
Wellingdorf Stadtteilzentrum,4,1.0588235294117647
Wellingdorf Stadtteilzentrum,5,1.2941176470588236
Wellingdorf Stadtteilzentrum,6,1.411764705882353
Wellingdorf Stadtteilzentrum,7,1.0
Wellingdorf Stadtteilzentrum,8,1.1176470588235294
Wellingdorf Stadtteilzentrum,9,1.0588235294117647
Wellingdorf Stadtteilzentrum,10,1.1176470588235294
Wellingdorf Stadtteilzentrum,11,1.1764705882352942
Wellingdorf Stadtteilzentrum,12,1.3529411764705883
Wellingdorf Stadtteilzentrum,13,1.3529411764705883
Wellingdorf Stadtteilzentrum,14,1.411764705882353
Wellingdorf Stadtteilzentrum,15,2.0588235294117645
Wellingdorf Stadtteilzentrum,16,1.4705882352941178
Wellingdorf Stadtteilzentrum,17,1.8235294117647058
Wellingdorf Stadtteilzentrum,18,1.2352941176470589
Wellingdorf Stadtteilzentrum,19,1.1176470588235294
Wellingdorf Stadtteilzentrum,20,1.1176470588235294
Wellingdorf Stadtteilzentrum,21,1.0
Wellingdorf Stadtteilzentrum,22,1.0
Wellingdorf Stadtteilzentrum,23,1.0588235294117647
Bahnhof Oppendorf,0,1.1764705882352942
Bahnhof Oppendorf,1,0.9411764705882353
Bahnhof Oppendorf,2,1.1176470588235294
Bahnhof Oppendorf,3,0.9411764705882353
Bahnhof Oppendorf,4,1.2352941176470589
Bahnhof Oppendorf,5,0.9411764705882353
Bahnhof Oppendorf,6,0.8235294117647058
Bahnhof Oppendorf,7,0.8235294117647058
Bahnhof Oppendorf,8,0.9411764705882353
Bahnhof Oppendorf,9,1.0
Bahnhof Oppendorf,10,1.0
Bahnhof Oppendorf,11,0.8823529411764706
Bahnhof Oppendorf,12,1.0588235294117647
Bahnhof Oppendorf,13,1.411764705882353
Bahnhof Oppendorf,14,0.9411764705882353
Bahnhof Oppendorf,15,1.0
Bahnhof Oppendorf,16,0.9411764705882353
Bahnhof Oppendorf,17,1.1176470588235294
Bahnhof Oppendorf,18,0.9411764705882353
Bahnhof Oppendorf,19,1.0
Bahnhof Oppendorf,20,0.8823529411764706
Bahnhof Oppendorf,21,0.8823529411764706
Bahnhof Oppendorf,22,0.8823529411764706
Bahnhof Oppendorf,23,0.9411764705882353
thyssenkrupp Marine Systems,0,1.0588235294117647
thyssenkrupp Marine Systems,1,0.9411764705882353
thyssenkrupp Marine Systems,2,1.5294117647058822
thyssenkrupp Marine Systems,3,1.0
thyssenkrupp Marine Systems,4,2.1176470588235294
thyssenkrupp Marine Systems,5,2.6470588235294117
thyssenkrupp Marine Systems,6,2.1176470588235294
thyssenkrupp Marine Systems,7,2.6470588235294117
thyssenkrupp Marine Systems,8,1.0
thyssenkrupp Marine Systems,9,1.4705882352941178
thyssenkrupp Marine Systems,10,2.176470588235294
thyssenkrupp Marine Systems,11,1.7647058823529411
thyssenkrupp Marine Systems,12,2.411764705882353
thyssenkrupp Marine Systems,13,2.5294117647058822
thyssenkrupp Marine Systems,14,3.0588235294117645
thyssenkrupp Marine Systems,15,3.1176470588235294
thyssenkrupp Marine Systems,16,1.8823529411764706
thyssenkrupp Marine Systems,17,2.0
thyssenkrupp Marine Systems,18,1.6470588235294117
thyssenkrupp Marine Systems,19,1.0588235294117647
thyssenkrupp Marine Systems,20,1.2352941176470589
thyssenkrupp Marine Systems,21,1.0
thyssenkrupp Marine Systems,22,1.0
thyssenkrupp Marine Systems,23,1.0588235294117647
Russeer Weg / Hofholzallee,0,1.0
Russeer Weg / Hofholzallee,1,1.0
Russeer Weg / Hofholzallee,2,1.1764705882352942
Russeer Weg / Hofholzallee,3,0.9411764705882353
Russeer Weg / Hofholzallee,4,1.1764705882352942
Russeer Weg / Hofholzallee,5,0.8235294117647058
Russeer Weg / Hofholzallee,6,0.7647058823529411
Russeer Weg / Hofholzallee,7,0.7647058823529411
Russeer Weg / Hofholzallee,8,0.9411764705882353
Russeer Weg / Hofholzallee,9,0.8823529411764706
Russeer Weg / Hofholzallee,10,1.0
Russeer Weg / Hofholzallee,11,1.0588235294117647
Russeer Weg / Hofholzallee,12,1.0588235294117647
Russeer Weg / Hofholzallee,13,1.1176470588235294
Russeer Weg / Hofholzallee,14,1.1176470588235294
Russeer Weg / Hofholzallee,15,1.2352941176470589
Russeer Weg / Hofholzallee,16,1.1176470588235294
Russeer Weg / Hofholzallee,17,1.0588235294117647
Russeer Weg / Hofholzallee,18,1.1176470588235294
Russeer Weg / Hofholzallee,19,1.2941176470588236
Russeer Weg / Hofholzallee,20,1.3529411764705883
Russeer Weg / Hofholzallee,21,1.0
Russeer Weg / Hofholzallee,22,0.8823529411764706
Russeer Weg / Hofholzallee,23,0.8823529411764706
Wilhelmplatz,0,1.8235294117647058
Wilhelmplatz,1,1.7647058823529411
Wilhelmplatz,2,1.6470588235294117
Wilhelmplatz,3,1.1176470588235294
Wilhelmplatz,4,1.588235294117647
Wilhelmplatz,5,2.0588235294117645
Wilhelmplatz,6,1.8235294117647058
Wilhelmplatz,7,2.0588235294117645
Wilhelmplatz,8,2.5294117647058822
Wilhelmplatz,9,3.235294117647059
Wilhelmplatz,10,3.0
Wilhelmplatz,11,2.411764705882353
Wilhelmplatz,12,4.0588235294117645
Wilhelmplatz,13,2.823529411764706
Wilhelmplatz,14,3.1176470588235294
Wilhelmplatz,15,3.3529411764705883
Wilhelmplatz,16,3.9411764705882355
Wilhelmplatz,17,4.294117647058823
Wilhelmplatz,18,3.1176470588235294
Wilhelmplatz,19,2.588235294117647
Wilhelmplatz,20,2.6470588235294117
Wilhelmplatz,21,2.0
Wilhelmplatz,22,1.588235294117647
Wilhelmplatz,23,1.6470588235294117
Anleger Dietrichsdorf,0,1.2941176470588236
Anleger Dietrichsdorf,1,1.0
Anleger Dietrichsdorf,2,1.3529411764705883
Anleger Dietrichsdorf,3,0.9411764705882353
Anleger Dietrichsdorf,4,1.2941176470588236
Anleger Dietrichsdorf,5,0.8823529411764706
Anleger Dietrichsdorf,6,1.0
Anleger Dietrichsdorf,7,1.1176470588235294
Anleger Dietrichsdorf,8,1.1176470588235294
Anleger Dietrichsdorf,9,1.411764705882353
Anleger Dietrichsdorf,10,1.2941176470588236
Anleger Dietrichsdorf,11,1.5294117647058822
Anleger Dietrichsdorf,12,1.411764705882353
Anleger Dietrichsdorf,13,1.5294117647058822
Anleger Dietrichsdorf,14,2.0
Anleger Dietrichsdorf,15,1.2352941176470589
Anleger Dietrichsdorf,16,2.0588235294117645
Anleger Dietrichsdorf,17,1.1764705882352942
Anleger Dietrichsdorf,18,0.9411764705882353
Anleger Dietrichsdorf,19,1.0588235294117647
Anleger Dietrichsdorf,20,1.2352941176470589
Anleger Dietrichsdorf,21,0.9411764705882353
Anleger Dietrichsdorf,22,1.0
Anleger Dietrichsdorf,23,1.0588235294117647
Aalborgring,0,0.35294117647058826
Aalborgring,1,0.35294117647058826
Aalborgring,2,0.35294117647058826
Aalborgring,3,0.35294117647058826
Aalborgring,4,0.5294117647058824
Aalborgring,5,0.35294117647058826
Aalborgring,6,0.29411764705882354
Aalborgring,7,0.29411764705882354
Aalborgring,8,0.5294117647058824
Aalborgring,9,0.4117647058823529
Aalborgring,10,0.4117647058823529
Aalborgring,11,0.4117647058823529
Aalborgring,12,0.29411764705882354
Aalborgring,13,0.29411764705882354
Aalborgring,14,0.35294117647058826
Aalborgring,15,0.29411764705882354
Aalborgring,16,0.29411764705882354
Aalborgring,17,0.17647058823529413
Aalborgring,18,0.17647058823529413
Aalborgring,19,0.17647058823529413
Aalborgring,20,0.29411764705882354
Aalborgring,21,0.4117647058823529
Aalborgring,22,0.29411764705882354
Aalborgring,23,0.29411764705882354
Fähranleger Möltenort,0,0.5882352941176471
Fähranleger Möltenort,1,0.5294117647058824
Fähranleger Möltenort,2,0.6470588235294118
Fähranleger Möltenort,3,0.5294117647058824
Fähranleger Möltenort,4,0.5882352941176471
Fähranleger Möltenort,5,0.4117647058823529
Fähranleger Möltenort,6,0.4117647058823529
Fähranleger Möltenort,7,0.4117647058823529
Fähranleger Möltenort,8,0.4117647058823529
Fähranleger Möltenort,9,0.4117647058823529
Fähranleger Möltenort,10,0.4117647058823529
Fähranleger Möltenort,11,0.4117647058823529
Fähranleger Möltenort,12,0.4117647058823529
Fähranleger Möltenort,13,0.4117647058823529
Fähranleger Möltenort,14,0.6470588235294118
Fähranleger Möltenort,15,0.5882352941176471
Fähranleger Möltenort,16,0.7058823529411765
Fähranleger Möltenort,17,0.5294117647058824
Fähranleger Möltenort,18,0.5882352941176471
Fähranleger Möltenort,19,0.5294117647058824
Fähranleger Möltenort,20,0.5294117647058824
Fähranleger Möltenort,21,0.5294117647058824
Fähranleger Möltenort,22,0.5294117647058824
Fähranleger Möltenort,23,0.5294117647058824
Schönkirchen Gemeindehaus,0,0.8823529411764706
Schönkirchen Gemeindehaus,1,0.8823529411764706
Schönkirchen Gemeindehaus,2,1.0
Schönkirchen Gemeindehaus,3,0.8235294117647058
Schönkirchen Gemeindehaus,4,0.9411764705882353
Schönkirchen Gemeindehaus,5,0.7058823529411765
Schönkirchen Gemeindehaus,6,0.6470588235294118
Schönkirchen Gemeindehaus,7,0.7647058823529411
Schönkirchen Gemeindehaus,8,0.7058823529411765
Schönkirchen Gemeindehaus,9,0.7058823529411765
Schönkirchen Gemeindehaus,10,0.7058823529411765
Schönkirchen Gemeindehaus,11,0.8235294117647058
Schönkirchen Gemeindehaus,12,0.9411764705882353
Schönkirchen Gemeindehaus,13,0.7647058823529411
Schönkirchen Gemeindehaus,14,0.7647058823529411
Schönkirchen Gemeindehaus,15,0.6470588235294118
Schönkirchen Gemeindehaus,16,0.6470588235294118
Schönkirchen Gemeindehaus,17,0.8235294117647058
Schönkirchen Gemeindehaus,18,0.7058823529411765
Schönkirchen Gemeindehaus,19,0.7647058823529411
Schönkirchen Gemeindehaus,20,0.7058823529411765
Schönkirchen Gemeindehaus,21,0.9411764705882353
Schönkirchen Gemeindehaus,22,0.8235294117647058
Schönkirchen Gemeindehaus,23,0.8235294117647058
Marine-Ehrenmal,0,0.7058823529411765
Marine-Ehrenmal,1,0.7058823529411765
Marine-Ehrenmal,2,0.7647058823529411
Marine-Ehrenmal,3,0.6470588235294118
Marine-Ehrenmal,4,0.7058823529411765
Marine-Ehrenmal,5,0.6470588235294118
Marine-Ehrenmal,6,0.6470588235294118
Marine-Ehrenmal,7,0.6470588235294118
Marine-Ehrenmal,8,0.6470588235294118
Marine-Ehrenmal,9,0.6470588235294118
Marine-Ehrenmal,10,0.7058823529411765
Marine-Ehrenmal,11,0.7058823529411765
Marine-Ehrenmal,12,0.7647058823529411
Marine-Ehrenmal,13,0.6470588235294118
Marine-Ehrenmal,14,0.7058823529411765
Marine-Ehrenmal,15,1.2352941176470589
Marine-Ehrenmal,16,0.8235294117647058
Marine-Ehrenmal,17,0.8823529411764706
Marine-Ehrenmal,18,0.8235294117647058
Marine-Ehrenmal,19,1.0588235294117647
Marine-Ehrenmal,20,0.7647058823529411
Marine-Ehrenmal,21,0.7058823529411765
Marine-Ehrenmal,22,0.7058823529411765
Marine-Ehrenmal,23,0.7058823529411765
Bunsenstraße,0,0.11764705882352941
Bunsenstraße,1,0.11764705882352941
Bunsenstraße,2,0.11764705882352941
Bunsenstraße,3,0.11764705882352941
Bunsenstraße,4,0.11764705882352941
Bunsenstraße,5,0.058823529411764705
Bunsenstraße,6,0.058823529411764705
Bunsenstraße,7,0.058823529411764705
Bunsenstraße,8,0.058823529411764705
Bunsenstraße,9,0.058823529411764705
Bunsenstraße,10,0.058823529411764705
Bunsenstraße,11,0.058823529411764705
Bunsenstraße,12,0.058823529411764705
Bunsenstraße,13,0.058823529411764705
Bunsenstraße,14,0.058823529411764705
Bunsenstraße,15,0.11764705882352941
Bunsenstraße,16,0.058823529411764705
Bunsenstraße,17,0.058823529411764705
Bunsenstraße,18,0.058823529411764705
Bunsenstraße,19,0.058823529411764705
Bunsenstraße,20,0.058823529411764705
Bunsenstraße,21,0.058823529411764705
Bunsenstraße,22,0.058823529411764705
Bunsenstraße,23,0.058823529411764705
Bullbrücke,0,0.23529411764705882
Bullbrücke,1,0.23529411764705882
Bullbrücke,2,0.23529411764705882
Bullbrücke,3,0.23529411764705882
Bullbrücke,4,0.29411764705882354
Bullbrücke,5,0.17647058823529413
Bullbrücke,6,0.17647058823529413
Bullbrücke,7,0.17647058823529413
Bullbrücke,8,0.17647058823529413
Bullbrücke,9,0.17647058823529413
Bullbrücke,10,0.17647058823529413
Bullbrücke,11,0.17647058823529413
Bullbrücke,12,0.23529411764705882
Bullbrücke,13,0.23529411764705882
Bullbrücke,14,0.17647058823529413
Bullbrücke,15,0.35294117647058826
Bullbrücke,16,0.35294117647058826
Bullbrücke,17,0.23529411764705882
Bullbrücke,18,0.23529411764705882
Bullbrücke,19,0.23529411764705882
Bullbrücke,20,0.23529411764705882
Bullbrücke,21,0.23529411764705882
Bullbrücke,22,0.23529411764705882
Bullbrücke,23,0.23529411764705882
Kuhlacker,0,0.47058823529411764
Kuhlacker,1,0.47058823529411764
Kuhlacker,2,0.5294117647058824
Kuhlacker,3,0.4117647058823529
Kuhlacker,4,0.47058823529411764
Kuhlacker,5,0.35294117647058826
Kuhlacker,6,0.4117647058823529
Kuhlacker,7,0.4117647058823529
Kuhlacker,8,0.4117647058823529
Kuhlacker,9,0.4117647058823529
Kuhlacker,10,0.4117647058823529
Kuhlacker,11,0.4117647058823529
Kuhlacker,12,0.4117647058823529
Kuhlacker,13,0.4117647058823529
Kuhlacker,14,0.35294117647058826
Kuhlacker,15,0.35294117647058826
Kuhlacker,16,0.35294117647058826
Kuhlacker,17,0.4117647058823529
Kuhlacker,18,0.4117647058823529
Kuhlacker,19,0.4117647058823529
Kuhlacker,20,0.4117647058823529
Kuhlacker,21,0.4117647058823529
Kuhlacker,22,0.4117647058823529
Kuhlacker,23,0.4117647058823529
Rathaus Heikendorf,0,0.4117647058823529
Rathaus Heikendorf,1,0.4117647058823529
Rathaus Heikendorf,2,0.5294117647058824
Rathaus Heikendorf,3,0.35294117647058826
Rathaus Heikendorf,4,0.35294117647058826
Rathaus Heikendorf,5,0.4117647058823529
Rathaus Heikendorf,6,0.35294117647058826
Rathaus Heikendorf,7,0.35294117647058826
Rathaus Heikendorf,8,0.35294117647058826
Rathaus Heikendorf,9,0.35294117647058826
Rathaus Heikendorf,10,0.35294117647058826
Rathaus Heikendorf,11,0.4117647058823529
Rathaus Heikendorf,12,0.47058823529411764
Rathaus Heikendorf,13,0.4117647058823529
Rathaus Heikendorf,14,0.4117647058823529
Rathaus Heikendorf,15,0.5882352941176471
Rathaus Heikendorf,16,0.5294117647058824
Rathaus Heikendorf,17,0.47058823529411764
Rathaus Heikendorf,18,0.4117647058823529
Rathaus Heikendorf,19,0.4117647058823529
Rathaus Heikendorf,20,0.4117647058823529
Rathaus Heikendorf,21,0.4117647058823529
Rathaus Heikendorf,22,0.4117647058823529
Rathaus Heikendorf,23,0.4117647058823529
Förde Sparkasse Teplitzer Allee,0,0.7058823529411765
Förde Sparkasse Teplitzer Allee,1,0.7058823529411765
Förde Sparkasse Teplitzer Allee,2,0.8235294117647058
Förde Sparkasse Teplitzer Allee,3,0.7058823529411765
Förde Sparkasse Teplitzer Allee,4,0.7647058823529411
Förde Sparkasse Teplitzer Allee,5,0.5882352941176471
Förde Sparkasse Teplitzer Allee,6,0.5294117647058824
Förde Sparkasse Teplitzer Allee,7,0.5294117647058824
Förde Sparkasse Teplitzer Allee,8,0.5294117647058824
Förde Sparkasse Teplitzer Allee,9,0.5294117647058824
Förde Sparkasse Teplitzer Allee,10,0.5882352941176471
Förde Sparkasse Teplitzer Allee,11,0.5882352941176471
Förde Sparkasse Teplitzer Allee,12,0.7058823529411765
Förde Sparkasse Teplitzer Allee,13,0.7058823529411765
Förde Sparkasse Teplitzer Allee,14,0.6470588235294118
Förde Sparkasse Teplitzer Allee,15,0.7058823529411765
Förde Sparkasse Teplitzer Allee,16,0.6470588235294118
Förde Sparkasse Teplitzer Allee,17,0.7647058823529411
Förde Sparkasse Teplitzer Allee,18,0.6470588235294118
