cloud_cover,Condition,Precipitation,relative_humidity,Visibility,wind_direction,wind_speed,wind_gust_speed,Sunshine,Temperature,Station,timestamp
100,dry,0.0,71,70425,130,7.6,14.8,30.0,2.1,Kiel-Holtenau,2023-03-08T16:00:00+00:00
88,dry,0.0,75,72821,150,8.3,12.6,29.0,1.5,Kiel-Holtenau,2023-03-08T16:30:00+00:00
100,dry,0.0,75,66248,130,8.6,11.9,17.0,1.1,Kiel-Holtenau,2023-03-08T17:00:00+00:00
88,dry,0.0,79,72552,130,5.4,7.9,0.0,0.4,Kiel-Holtenau,2023-03-08T17:30:00+00:00
100,dry,0.0,80,72702,130,5.8,7.2,0.0,0.4,Kiel-Holtenau,2023-03-08T18:00:00+00:00
100,dry,0.0,81,71806,130,4.7,6.5,0.0,0.3,Kiel-Holtenau,2023-03-08T18:30:00+00:00
100,dry,0.0,80,51430,110,5.0,7.6,0.0,0.2,Kiel-Holtenau,2023-03-08T19:00:00+00:00
100,dry,0.0,84,44952,90,8.6,13.0,0.0,-0.9,Kiel-Holtenau,2023-03-08T19:30:00+00:00
100,dry,0.0,85,43749,100,7.6,12.2,0.0,-0.4,Kiel-Holtenau,2023-03-08T20:00:00+00:00
100,dry,0.0,86,47782,100,7.2,11.5,0.0,-0.3,Kiel-Holtenau,2023-03-08T20:30:00+00:00
100,dry,0.0,86,42030,130,5.8,11.2,0.0,-0.5,Kiel-Holtenau,2023-03-08T21:00:00+00:00
100,dry,0.0,84,42030,100,7.6,14.0,0.0,-0.4,Kiel-Holtenau,2023-03-08T21:30:00+00:00
100,dry,0.0,83,54494,100,7.6,11.5,0.0,-0.4,Kiel-Holtenau,2023-03-08T22:00:00+00:00
100,dry,0.0,83,48616,100,8.6,13.0,0.0,-0.4,Kiel-Holtenau,2023-03-08T22:30:00+00:00
100,dry,0.0,85,44191,90,8.3,11.2,0.0,-0.6,Kiel-Holtenau,2023-03-08T23:00:00+00:00
100,dry,0.0,87,32662,90,8.3,11.2,0.0,-0.9,Kiel-Holtenau,2023-03-08T23:30:00+00:00
100,dry,0.0,87,28464,90,10.1,12.6,0.0,-1.2,Kiel-Holtenau,2023-03-09T00:00:00+00:00
100,dry,0.0,82,39640,100,9.0,13.0,0.0,-0.1,Kiel-Holtenau,2023-03-09T00:30:00+00:00
100,dry,0.0,85,34216,90,8.6,11.9,0.0,-1.0,Kiel-Holtenau,2023-03-09T01:00:00+00:00
88,dry,0.0,85,36782,80,10.8,14.0,0.0,-1.1,Kiel-Holtenau,2023-03-09T01:30:00+00:00
100,dry,0.0,83,36072,90,9.7,14.8,0.0,-0.4,Kiel-Holtenau,2023-03-09T02:00:00+00:00
100,dry,0.0,83,36058,100,9.7,13.7,0.0,-0.5,Kiel-Holtenau,2023-03-09T02:30:00+00:00
100,dry,0.0,85,31794,90,10.1,14.8,0.0,-0.5,Kiel-Holtenau,2023-03-09T03:00:00+00:00
100,dry,0.0,82,38159,100,11.2,15.5,0.0,0.0,Kiel-Holtenau,2023-03-09T03:30:00+00:00
100,dry,0.0,84,37752,90,8.3,11.5,0.0,-0.3,Kiel-Holtenau,2023-03-09T04:00:00+00:00
100,dry,0.0,82,41776,110,7.6,12.2,0.0,-0.1,Kiel-Holtenau,2023-03-09T04:30:00+00:00
100,dry,0.0,81,43021,100,9.0,13.0,0.0,0.0,Kiel-Holtenau,2023-03-09T05:00:00+00:00
88,dry,0.0,82,45839,110,8.3,12.2,0.0,-0.2,Kiel-Holtenau,2023-03-09T05:30:00+00:00
100,dry,0.0,83,44459,90,8.6,13.0,0.0,-0.7,Kiel-Holtenau,2023-03-09T06:00:00+00:00
100,dry,0.0,81,58539,100,7.6,11.2,0.0,-0.2,Kiel-Holtenau,2023-03-09T06:30:00+00:00
100,dry,0.0,82,56891,90,6.8,9.4,0.0,0.2,Kiel-Holtenau,2023-03-09T07:00:00+00:00
100,dry,0.0,82,43749,110,7.2,12.6,0.0,0.5,Kiel-Holtenau,2023-03-09T07:30:00+00:00
100,dry,0.0,80,42459,110,7.6,12.2,0.0,1.0,Kiel-Holtenau,2023-03-09T08:00:00+00:00
100,dry,0.0,79,51582,100,7.2,13.3,0.0,1.4,Kiel-Holtenau,2023-03-09T08:30:00+00:00
100,dry,0.0,76,59707,110,8.3,14.8,1.0,1.7,Kiel-Holtenau,2023-03-09T09:00:00+00:00
100,dry,0.0,74,59105,120,9.7,19.4,6.0,2.2,Kiel-Holtenau,2023-03-09T09:30:00+00:00
88,dry,0.0,73,61374,110,13.3,18.4,30.0,2.2,Kiel-Holtenau,2023-03-09T10:00:00+00:00
88,dry,0.0,71,39314,130,9.7,16.6,30.0,2.6,Kiel-Holtenau,2023-03-09T10:30:00+00:00
100,dry,0.0,66,58445,120,10.4,15.1,30.0,3.3,Kiel-Holtenau,2023-03-09T11:00:00+00:00
100,dry,0.0,67,42694,120,7.6,13.0,30.0,3.6,Kiel-Holtenau,2023-03-09T11:30:00+00:00
88,dry,0.0,67,48116,130,8.6,13.0,24.0,3.6,Kiel-Holtenau,2023-03-09T12:00:00+00:00
100,dry,0.0,62,72319,120,6.8,13.0,24.0,3.9,Kiel-Holtenau,2023-03-09T12:30:00+00:00
100,dry,0.0,62,47395,110,6.1,10.8,27.0,3.6,Kiel-Holtenau,2023-03-09T13:00:00+00:00
88,dry,0.0,60,48889,80,7.6,12.2,21.0,3.5,Kiel-Holtenau,2023-03-09T13:30:00+00:00
100,dry,0.0,61,47421,110,8.3,11.9,8.0,3.8,Kiel-Holtenau,2023-03-09T14:00:00+00:00
100,dry,0.0,71,38326,70,14.0,19.1,8.0,3.4,Kiel-Holtenau,2023-03-09T14:30:00+00:00
100,dry,0.0,72,45533,60,13.7,19.1,1.0,3.3,Kiel-Holtenau,2023-03-09T15:00:00+00:00
88,dry,0.0,73,42930,80,13.0,16.9,2.0,3.2,Kiel-Holtenau,2023-03-09T15:30:00+00:00
100,dry,0.0,74,43649,80,13.7,17.6,0.0,2.9,Kiel-Holtenau,2023-03-09T16:00:00+00:00
100,dry,0.0,75,47632,80,12.6,15.5,0.0,2.7,Kiel-Holtenau,2023-03-09T16:30:00+00:00
100,dry,0.0,74,56906,80,11.5,15.5,0.0,2.2,Kiel-Holtenau,2023-03-09T17:00:00+00:00
100,dry,0.0,73,44699,90,10.1,14.4,0.0,2.0,Kiel-Holtenau,2023-03-09T17:30:00+00:00
100,dry,0.0,74,45223,110,8.6,13.7,0.0,2.2,Kiel-Holtenau,2023-03-09T18:00:00+00:00
100,dry,0.0,72,56015,140,7.6,10.8,0.0,2.4,Kiel-Holtenau,2023-03-09T18:30:00+00:00
100,dry,0.0,74,39604,130,7.2,10.4,0.0,2.0,Kiel-Holtenau,2023-03-09T19:00:00+00:00
100,dry,0.0,77,44221,120,6.8,10.1,0.0,1.6,Kiel-Holtenau,2023-03-09T19:30:00+00:00
